"Garamendi, John [Rep.-D-CA-3]",1
a Louisiana postal worker who was killed in the line of duty on October 4,1
"Buyer, Steve [Rep.-R-IN-4]",1
"Horn, Kendra S. [Rep.-D-OK-5]",1
"Cline, Ben [Rep.-R-VA-6]",1
"Bachmann, Michele [Rep.-R-MN-6]",1
"Hagerty, Bill [Sen.-R-TN]",1
"Allen, Rick W. [Rep.-R-GA-12]",1
"Federal Building and United States Courthouse\"\".\"",1
"Moolenaar, John R. [Rep.-R-MI-4]",1
"Cunningham, Joe [Rep.-D-SC-1]",1
"Chu, Judy [Rep.-D-CA-27]",1
"Berkley, Shelley [Rep.-D-NV-1]",1
"Jenkins, Evan H. [Rep.-R-WV-3]",1
"DeSaulnier, Mark [Rep.-D-CA-11]",1
"Rooney, Francis [Rep.-R-FL-19]",1
"Barcia, James A. [Rep.-D-MI-5]",1
"Waxman, Henry A. [Rep.-D-CA-29]",1
"Packard, Ron [Rep.-R-CA-48]",1
"Keller, Fred [Rep.-R-PA-12]",1
"Rangel, Charles B. [Rep.-D-NY-13]",1
"Hutchinson, Tim [Sen.-R-AR]",1
"Pittenger, Robert [Rep.-R-NC-9]",1
"Sanders, Bernard [Rep.-I-VT-At Large]",1
"Napolitano, Grace F. [Rep.-D-CA-38]",1
"Johanns, Mike [Sen.-R-NE]",1
"Ewing, Thomas W. [Rep.-R-IL-15]",1
"Torres, Norma J. [Rep.-D-CA-35]",1
"McNulty, Michael R. [Rep.-D-NY-21]",1
"Cleland, Max [Sen.-D-GA]",1
"on National Wildlife Refuges in Alaska\"\".\"",1
"Hahn, Janice [Rep.-D-CA-44]",1
"Braley, Bruce L. [Rep.-D-IA-1]",1
"Platts, Todd Russell [Rep.-R-PA-19]",1
"Dunn, Neal P. [Rep.-R-FL-2]",1
"Womack, Steve [Rep.-R-AR-3]",1
"Allred, Colin Z. [Rep.-D-TX-32]",1
"Peters, Scott H. [Rep.-D-CA-52]",1
"Newhouse, Dan [Rep.-R-WA-4]",1
"Watson, Diane E. [Rep.-D-CA-32]",1
"Craig, Angie [Rep.-D-MN-2]",1
"O'Rourke, Beto [Rep.-D-TX-16]",1
"Tonko, Paul [Rep.-D-NY-21]",1
12,1
"Lynch, Stephen F. [Rep.-D-MA-9]",1
"Williams, Roger [Rep.-R-TX-25]",1
"Bryan, Richard H. [Sen.-D-NV]",1
"Chapter of the Triple Nickles (555th P.I.A.) Post Office\"\".\"",1
"Latham, Tom [Rep.-R-IA-3]",1
"Salazar, John T. [Rep.-D-CO-3]",1
"Culberson, John Abney [Rep.-R-TX-7]",1
"Franks, Bob [Rep.-R-NJ-7]",1
"to provide for the addition of certain donated lands to the Andersonville National Historic Site.\"",1
"Salmon, Matt [Rep.-R-AZ-1]",1
"Norcross, Donald [Rep.-D-NJ-1]",1
"Kim, Andy [Rep.-D-NJ-3]",1
"Mann, Tracey [Rep.-R-KS-1]",1
"McEachin, A. Donald [Rep.-D-VA-4]",1
"Lummis, Cynthia M. [Rep.-R-WY-At Large]",1
"Bennet, Michael F. [Sen.-D-CO]",1
"Ackerman, Gary L. [Rep.-D-NY-5]",1
"Pease, Edward A. [Rep.-R-IN-7]",1
"Malinowski, Tom [Rep.-D-NJ-7]",1
"Titus, Dina [Rep.-D-NV-1]",1
"Amash, Justin [Rep.-R-MI-3]",1
"Tsongas, Niki [Rep.-D-MA-5]",1
"Johnson, Timothy V. [Rep.-R-IL-15]",1
"DeMint, Jim [Rep.-R-SC-4]",1
"Ruiz, Raul [Rep.-D-CA-36]",1
"Ayotte, Kelly [Sen.-R-NH]",1
"Whitfield, Ed [Rep.-R-KY-1]",1
"Hayworth, J. D. [Rep.-R-AZ-5]",1
"Barr, Bob [Rep.-R-GA-7]",1
"Porter, John Edward [Rep.-R-IL-10]",1
"Nunes, Devin [Rep.-R-CA-22]",1
"Price, Tom [Rep.-R-GA-6]",1
"Speier, Jackie [Rep.-D-CA-12]",1
"Bourdeaux, Carolyn [Rep.-D-GA-7]",1
"Scott, Austin [Rep.-R-GA-8]",1
"Ross, Dennis A. [Rep.-R-FL-15]",1
"Higgins, Clay [Rep.-R-LA-3]",1
"Jenkins, Lynn [Rep.-R-KS-2]",1
"Danner, Pat [Rep.-D-MO-6]",1
"Latham, Tom [Rep.-R-IA-4]",1
"Lipinski, Daniel [Rep.-D-IL-3]",1
"Sestak, Joe [Rep.-D-PA-7]",1
"Carson, Brad [Rep.-D-OK-2]",1
